"","X","X.3","X.2","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"7410",7410,7410,7410,7410,19851229,"Pete Verhoeven","Golden State Warriors",0,0,"9:00",0,3,0,99,112,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7411",7411,7411,7411,7411,19851229,"Larry Smith","Golden State Warriors",1,0,"35:00",0,3,0,138,118,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7412",7412,7412,7412,7412,19851229,"Geoff Huston","Golden State Warriors",0,0,"10:00",0,0,0,200,123,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7413",7413,7413,7413,7413,19851229,"Chris Mullin","Golden State Warriors",1,0,"33:00",0,3,0,144,116,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7414",7414,7414,7414,7414,19851229,"Purvis Short","Golden State Warriors",1,0,"26:00",0,2,0,117,114,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7415",7415,7415,7415,7415,19851229,"A.C. Green","Los Angeles Lakers",0,1,"11:00",0,4,0,35,123,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7416",7416,7416,7416,7416,19851229,"Michael Cooper","Los Angeles Lakers",0,1,"19:00",1,0,0,110,128,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7417",7417,7417,7417,7417,19851229,"James Worthy","Los Angeles Lakers",1,1,"40:00",0,3,0,111,122,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7418",7418,7418,7418,7418,19851229,"Maurice Lucas","Los Angeles Lakers",0,1,"15:00",0,3,0,106,122,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7419",7419,7419,7419,7419,19851229,"Kareem Abdul-Jabbar","Los Angeles Lakers",1,1,"30:00",0,5,0,133,121,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7420",7420,7420,7420,7420,19851229,"Terry Teagle","Golden State Warriors",0,0,"15:00",0,2,0,134,111,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7421",7421,7421,7421,7421,19851229,"Byron Scott","Los Angeles Lakers",1,1,"39:00",4,0,0,116,121,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7422",7422,7422,7422,7422,19851229,"Magic Johnson","Los Angeles Lakers",1,1,"42:00",3,2,0,114,125,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7423",7423,7423,7423,7423,19851229,"Jerome Whitehead","Golden State Warriors",0,0,"10:00",0,1,0,143,116,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7424",7424,7424,7424,7424,19851229,"Greg Ballard","Golden State Warriors",0,0,"26:00",0,2,0,81,111,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7425",7425,7425,7425,7425,19851229,"Mitch Kupchak","Los Angeles Lakers",0,1,"24:00",0,2,0,98,126,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7426",7426,7426,7426,7426,19851229,"Joe Barry Carroll","Golden State Warriors",1,0,"38:00",0,3,0,117,114,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7427",7427,7427,7427,7427,19851229,"Sleepy Floyd","Golden State Warriors",1,0,"38:00",1,2,0,112,114,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7428",7428,7428,7428,7428,19851229,"Kurt Rambis","Los Angeles Lakers",1,1,"20:00",0,1,0,100,116,"Los Angeles Lakers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"7429",7429,7429,7429,7429,19851230,"Jawann Oldham","Chicago Bulls",1,0,"27:00",1,3,0,100,110,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7430",7430,7430,7430,7430,19851230,"Roy Hinson","Cleveland Cavaliers",1,0,"35:00",0,1,0,100,116,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7431",7431,7431,7431,7431,19851230,"Keith Lee","Cleveland Cavaliers",0,0,"5:00",0,2,0,0,127,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7432",7432,7432,7432,7432,19851230,"Gene Banks","Chicago Bulls",0,0,"13:00",0,1,0,159,122,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7433",7433,7433,7433,7433,19851230,"Orlando Woolridge","Chicago Bulls",1,0,"35:00",0,2,0,117,120,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7434",7434,7434,7434,7434,19851230,"Mark West","Cleveland Cavaliers",1,0,"16:00",0,5,0,100,125,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7435",7435,7435,7435,7435,19851230,"Johnny Davis","Cleveland Cavaliers",0,0,"17:00",0,2,0,106,125,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7436",7436,7436,7436,7436,19851230,"Lonnie Shelton","Cleveland Cavaliers",0,0,"22:00",0,5,0,97,118,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7437",7437,7437,7437,7437,19851230,"Dirk Minniefield","Cleveland Cavaliers",0,0,"14:00",1,3,0,132,127,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7438",7438,7438,7438,7438,19851230,"Charles Oakley","Chicago Bulls",0,0,"9:00",0,2,0,96,120,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7439",7439,7439,7439,7439,19851230,"Edgar Jones","Cleveland Cavaliers",0,0,"17:00",0,0,0,121,115,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7440",7440,7440,7440,7440,19851230,"George Gervin","Chicago Bulls",1,0,"32:00",1,3,0,153,117,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7441",7441,7441,7441,7441,19851230,"Quintin Dailey","Chicago Bulls",0,0,"25:00",0,3,0,99,118,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7442",7442,7442,7442,7442,19851230,"World B. Free","Cleveland Cavaliers",1,0,"31:00",2,5,0,138,118,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7443",7443,7443,7443,7443,19851230,"Dave Corzine","Chicago Bulls",0,0,"21:00",0,1,0,131,115,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7444",7444,7444,7444,7444,19851230,"Ben Poquette","Cleveland Cavaliers",0,0,"17:00",0,0,0,201,125,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7445",7445,7445,7445,7445,19851230,"Melvin Turpin","Cleveland Cavaliers",1,0,"32:00",0,2,0,109,114,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7446",7446,7446,7446,7446,19851230,"Kyle Macy","Chicago Bulls",1,0,"24:00",3,2,0,77,117,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7447",7447,7447,7447,7447,19851230,"John Bagley","Cleveland Cavaliers",1,0,"34:00",1,1,0,132,122,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7448",7448,7448,7448,7448,19851230,"John Paxson","Chicago Bulls",0,0,"15:00",0,4,0,0,121,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7449",7449,7449,7449,7449,19851230,"Sidney Green","Chicago Bulls",1,0,"39:00",0,2,0,129,114,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"7450",7450,7450,7450,7450,19851230,"Willie White","Denver Nuggets",0,0,"14:00",0,1,0,54,102,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7451",7451,7451,7451,7451,19851230,"Granville Waiters","Houston Rockets",0,0,"3:00",0,2,0,0,120,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7452",7452,7452,7452,7452,19851230,"Rodney McCray","Houston Rockets",1,0,"26:00",0,2,0,87,108,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7453",7453,7453,7453,7453,19851230,"Fat Lever","Denver Nuggets",1,0,"28:00",1,0,0,107,112,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7454",7454,7454,7454,7454,19851230,"Calvin Natt","Denver Nuggets",1,0,"28:00",0,3,0,88,109,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7455",7455,7455,7455,7455,19851230,"Allen Leavell","Houston Rockets",0,0,"13:00",2,1,0,81,116,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7456",7456,7456,7456,7456,19851230,"John Lucas","Houston Rockets",1,0,"35:00",3,3,0,108,116,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7457",7457,7457,7457,7457,19851230,"Lewis Lloyd","Houston Rockets",1,0,"35:00",0,4,0,130,111,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7458",7458,7458,7458,7458,19851230,"T.R. Dunn","Denver Nuggets",1,0,"29:00",0,3,0,117,109,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7459",7459,7459,7459,7459,19851230,"Pete Williams","Denver Nuggets",0,0,"1:00",0,0,0,202,119,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7460",7460,7460,7460,7460,19851230,"Alex English","Denver Nuggets",1,0,"44:00",0,3,0,113,108,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7461",7461,7461,7461,7461,19851230,"Hakeem Olajuwon","Houston Rockets",1,0,"31:00",0,5,0,126,112,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7462",7462,7462,7462,7462,19851230,"Steve Harris","Houston Rockets",0,0,"2:00",1,0,0,0,121,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7463",7463,7463,7463,7463,19851230,"Craig Ehlo","Houston Rockets",0,0,"1:00",0,1,0,0,30,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7464",7464,7464,7464,7464,19851230,"Robert Reid","Houston Rockets",0,0,"24:00",0,5,0,138,117,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7465",7465,7465,7465,7465,19851230,"Danny Schayes","Denver Nuggets",0,0,"30:00",0,3,0,141,114,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7466",7466,7466,7466,7466,19851230,"Wayne Cooper","Denver Nuggets",1,0,"16:00",0,4,0,116,112,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7467",7467,7467,7467,7467,19851230,"Jim Petersen","Houston Rockets",0,0,"24:00",1,1,0,75,111,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7468",7468,7468,7468,7468,19851230,"Bill Hanzlik","Denver Nuggets",0,0,"15:00",0,5,0,210,117,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7469",7469,7469,7469,7469,19851230,"Mike Evans","Denver Nuggets",0,0,"20:00",0,1,0,117,108,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7470",7470,7470,7470,7470,19851230,"Ralph Sampson","Houston Rockets",1,0,"33:00",0,6,0,113,108,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7471",7471,7471,7471,7471,19851230,"Mitchell Wiggins","Houston Rockets",0,0,"13:00",0,3,0,109,120,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7472",7472,7472,7472,7472,19851230,"Elston Turner","Denver Nuggets",0,0,"15:00",0,2,0,96,110,"Denver Nuggets","Houston Rockets","Denver Nuggets",NA,NA,NA
"7473",7473,7473,7473,7473,19851230,"Scott Wedman","Boston Celtics",0,0,"18:00",0,1,0,134,99,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7474",7474,7474,7474,7474,19851230,"Sam Vincent","Boston Celtics",0,0,"19:00",0,4,0,71,98,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7475",7475,7475,7475,7475,19851230,"Rick Carlisle","Boston Celtics",0,0,"16:00",0,4,0,70,102,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7476",7476,7476,7476,7476,19851230,"Franklin Edwards","Los Angeles Clippers",0,0,"22:00",1,2,0,90,124,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7477",7477,7477,7477,7477,19851230,"Cedric Maxwell","Los Angeles Clippers",1,0,"31:00",0,2,0,73,116,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7478",7478,7478,7478,7478,19851230,"Marques Johnson","Los Angeles Clippers",1,0,"27:00",0,4,0,121,119,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7479",7479,7479,7479,7479,19851230,"Bill Walton","Boston Celtics",0,0,"17:00",0,3,0,102,90,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7480",7480,7480,7480,7480,19851230,"Dennis Johnson","Boston Celtics",1,0,"28:00",0,2,0,116,94,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7481",7481,7481,7481,7481,19851230,"Lancaster Gordon","Los Angeles Clippers",0,0,"21:00",0,2,0,86,120,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7482",7482,7482,7482,7482,19851230,"Danny Ainge","Boston Celtics",1,0,"22:00",0,0,0,190,99,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7483",7483,7483,7483,7483,19851230,"Robert Parish","Boston Celtics",1,0,"22:00",0,1,0,105,99,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7484",7484,7484,7484,7484,19851230,"Benoit Benjamin","Los Angeles Clippers",0,0,"24:00",0,4,0,76,117,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7485",7485,7485,7485,7485,19851230,"Norm Nixon","Los Angeles Clippers",1,0,"26:00",1,2,0,100,118,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7486",7486,7486,7486,7486,19851230,"Rory White","Los Angeles Clippers",0,0,"21:00",0,1,0,118,116,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7487",7487,7487,7487,7487,19851230,"Junior Bridgeman","Los Angeles Clippers",1,0,"27:00",0,3,0,106,128,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7488",7488,7488,7488,7488,19851230,"David Thirdkill","Boston Celtics",0,0,"8:00",0,0,0,107,103,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7489",7489,7489,7489,7489,19851230,"Larry Bird","Boston Celtics",1,0,"26:00",2,2,0,139,98,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7490",7490,7490,7490,7490,19851230,"Jerry Sichting","Boston Celtics",0,0,"18:00",0,0,0,91,104,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7491",7491,7491,7491,7491,19851230,"Greg Kite","Boston Celtics",0,0,"13:00",0,3,0,118,93,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7492",7492,7492,7492,7492,19851230,"Kevin McHale","Boston Celtics",1,0,"33:00",0,2,0,139,96,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7493",7493,7493,7493,7493,19851230,"Michael Cage","Los Angeles Clippers",0,0,"17:00",0,1,0,110,97,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7494",7494,7494,7494,7494,19851230,"Kurt Nimphius","Los Angeles Clippers",1,0,"24:00",0,1,0,78,125,"Los Angeles Clippers","Boston Celtics","Boston Celtics",NA,NA,NA
"7495",7495,7495,7495,7495,19851230,"Rick Mahorn","Detroit Pistons",1,0,"13:00",0,2,0,0,105,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7496",7496,7496,7496,7496,19851230,"Randy Breuer","Milwaukee Bucks",1,0,"19:00",0,2,0,88,98,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7497",7497,7497,7497,7497,19851230,"Kenny Fields","Milwaukee Bucks",0,0,"22:00",0,5,0,136,109,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7498",7498,7498,7498,7498,19851230,"Paul Mokeski","Milwaukee Bucks",0,0,"13:00",0,1,0,82,102,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7499",7499,7499,7499,7499,19851230,"Mike Gibson","Detroit Pistons",0,0,"12:00",0,1,0,14,115,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7500",7500,7500,7500,7500,19851230,"Jerry Reynolds","Milwaukee Bucks",0,0,"16:00",0,2,0,104,102,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7501",7501,7501,7501,7501,19851230,"Craig Hodges","Milwaukee Bucks",1,0,"10:00",0,3,0,82,111,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7502",7502,7502,7502,7502,19851230,"Vinnie Johnson","Detroit Pistons",0,0,"17:00",0,2,0,115,119,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7503",7503,7503,7503,7503,19851230,"John Long","Detroit Pistons",1,0,"23:00",0,5,0,79,117,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7504",7504,7504,7504,7504,19851230,"Joe Dumars","Detroit Pistons",0,0,"27:00",1,4,0,96,114,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7505",7505,7505,7505,7505,19851230,"Ricky Pierce","Milwaukee Bucks",0,0,"27:00",1,4,0,105,100,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7506",7506,7506,7506,7506,19851230,"Tony Campbell","Detroit Pistons",1,0,"31:00",0,2,0,97,107,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7507",7507,7507,7507,7507,19851230,"Alton Lister","Milwaukee Bucks",0,0,"26:00",0,3,0,94,99,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7508",7508,7508,7508,7508,19851230,"Kent Benson","Detroit Pistons",0,0,"23:00",0,1,0,153,105,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7509",7509,7509,7509,7509,19851230,"Earl Cureton","Detroit Pistons",0,0,"28:00",0,4,0,120,117,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7510",7510,7510,7510,7510,19851230,"Charles Davis","Milwaukee Bucks",0,0,"11:00",0,1,0,51,96,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7511",7511,7511,7511,7511,19851230,"Terry Cummings","Milwaukee Bucks",1,0,"28:00",0,4,0,119,101,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7512",7512,7512,7512,7512,19851230,"Isiah Thomas","Detroit Pistons",1,0,"31:00",1,5,0,117,114,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7513",7513,7513,7513,7513,19851230,"Bill Laimbeer","Detroit Pistons",1,0,"35:00",0,4,0,96,116,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7514",7514,7514,7514,7514,19851230,"Sidney Moncrief","Milwaukee Bucks",1,0,"22:00",2,1,0,165,104,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7515",7515,7515,7515,7515,19851230,"Paul Pressey","Milwaukee Bucks",1,0,"26:00",1,3,0,148,98,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7516",7516,7516,7516,7516,19851230,"Jeff Lamp","Milwaukee Bucks",0,0,"20:00",2,4,0,87,112,"Milwaukee Bucks","Detroit Pistons","Milwaukee Bucks",NA,NA,NA
"7517",7517,7517,7517,7517,19851230,"Bob Thornton","New York Knicks",0,0,"12:00",0,1,0,54,118,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7518",7518,7518,7518,7518,19851230,"Ernie Grunfeld","New York Knicks",0,0,"23:00",2,2,0,136,123,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7519",7519,7519,7519,7519,19851230,"Darrell Walker","New York Knicks",0,0,"14:00",0,2,0,113,122,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7520",7520,7520,7520,7520,19851230,"Ken Bannister","New York Knicks",0,0,"19:00",0,4,0,97,122,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7521",7521,7521,7521,7521,19851230,"Mike Gminski","New Jersey Nets",1,0,"31:00",0,1,0,93,110,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7522",7522,7522,7522,7522,19851230,"Pat Cummings","New York Knicks",1,0,"31:00",0,4,0,149,124,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7523",7523,7523,7523,7523,19851230,"Rory Sparrow","New York Knicks",1,0,"34:00",0,3,0,125,127,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7524",7524,7524,7524,7524,19851230,"Fred Cofield","New York Knicks",0,0,"2:00",0,0,0,204,128,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7525",7525,7525,7525,7525,19851230,"Jeff Turner","New Jersey Nets",0,0,"2:00",0,1,0,107,116,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7526",7526,7526,7526,7526,19851230,"Buck Williams","New Jersey Nets",1,0,"39:00",0,2,0,118,112,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7527",7527,7527,7527,7527,19851230,"Louis Orr","New York Knicks",1,0,"25:00",0,0,0,77,122,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7528",7528,7528,7528,7528,19851230,"Mickey Johnson","New Jersey Nets",0,0,"27:00",0,2,0,142,111,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7529",7529,7529,7529,7529,19851230,"Gerald Wilkins","New York Knicks",0,0,"11:00",0,0,0,0,128,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7530",7530,7530,7530,7530,19851230,"Darwin Cook","New Jersey Nets",1,0,"37:00",0,4,0,128,100,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7531",7531,7531,7531,7531,19851230,"Mike O'Koren","New Jersey Nets",0,0,"9:00",0,1,0,46,118,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7532",7532,7532,7532,7532,19851230,"Darryl Dawkins","New Jersey Nets",0,0,"22:00",0,5,0,149,110,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7533",7533,7533,7533,7533,19851230,"Trent Tucker","New York Knicks",1,0,"35:00",3,4,0,126,128,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7534",7534,7534,7534,7534,19851230,"Bobby Cattage","New Jersey Nets",0,0,"1:00",0,0,0,0,118,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7535",7535,7535,7535,7535,19851230,"Kelvin Ransey","New Jersey Nets",0,0,"24:00",1,1,0,142,118,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7536",7536,7536,7536,7536,19851230,"Albert King","New Jersey Nets",1,0,"24:00",0,1,0,73,115,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7537",7537,7537,7537,7537,19851230,"James Bailey","New York Knicks",1,0,"34:00",0,5,0,103,115,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7538",7538,7538,7538,7538,19851230,"Otis Birdsong","New Jersey Nets",1,0,"24:00",0,0,0,152,115,"New Jersey Nets","New York Knicks","New Jersey Nets",NA,NA,NA
"7539",7539,7539,7539,7539,19851230,"Steve Johnson","San Antonio Spurs",1,0,"30:00",0,5,0,50,118,"Portland Trail Blazers","San Antonio Spurs","Portland Trail Blazers",NA,NA,NA
"7540",7540,7540,7540,7540,19851230,"Dave Greenwood","San Antonio Spurs",0,0,"27:00",0,3,0,113,121,"Portland Trail Blazers","San Antonio Spurs","Portland Trail Blazers",NA,NA,NA
"7541",7541,7541,7541,7541,19851230,"Wes Matthews","San Antonio Spurs",1,0,"34:00",1,3,0,147,126,"Portland Trail Blazers","San Antonio Spurs","Portland Trail Blazers",NA,NA,NA
"7542",7542,7542,7542,7542,19851230,"Jerome Kersey","Portland Trail Blazers",0,0,"14:00",0,1,0,166,114,"Portland Trail Blazers","San Antonio Spurs","Portland Trail Blazers",NA,NA,NA
"7543",7543,7543,7543,7543,19851230,"Alfredrick Hughes","San Antonio Spurs",0,0,"11:00",0,0,0,80,132,"Portland Trail Blazers","San Antonio Spurs","Portland Trail Blazers",NA,NA,NA
"7544",7544,7544,7544,7544,19851230,"Mychal Thompson","Portland Trail Blazers",1,0,"38:00",0,3,0,128,112,"Portland Trail Blazers","San Antonio Spurs","Portland Trail Blazers",NA,NA,NA
