"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"9945",9945,9945,19880203,"Frank Johnson","Washington Bullets",0,1,"17:00",0,2,0,122,116,"Washington Bullets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"9946",9946,9946,19880203,"Brad Daugherty","Cleveland Cavaliers",1,0,"40:00",0,4,0,139,116,"Washington Bullets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"9947",9947,9947,19880203,"Tyrone Corbin","Cleveland Cavaliers",0,0,"16:00",0,0,0,70,118,"Washington Bullets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"9948",9948,9948,19880203,"Phil Hubbard","Cleveland Cavaliers",1,0,"26:00",0,2,0,82,116,"Washington Bullets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"9949",9949,9949,19880203,"Hot Rod Williams","Cleveland Cavaliers",1,0,"37:00",0,5,0,138,108,"Washington Bullets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"9950",9950,9950,19880204,"Steve Harris","Golden State Warriors",1,1,"15:00",1,1,0,90,88,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9951",9951,9951,19880204,"Craig Ehlo","Cleveland Cavaliers",0,1,"25:00",2,2,0,55,99,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9952",9952,9952,19880204,"Rod Higgins","Golden State Warriors",1,1,"35:00",0,1,0,131,71,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9953",9953,9953,19880204,"Ron Harper","Cleveland Cavaliers",1,1,"37:00",0,2,0,88,75,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9954",9954,9954,19880204,"Winston Garland","Golden State Warriors",1,1,"35:00",0,3,0,89,91,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9955",9955,9955,19880204,"Chris Mullin","Golden State Warriors",0,1,"34:00",2,1,0,84,83,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9956",9956,9956,19880204,"Ralph Sampson","Golden State Warriors",1,1,"41:00",0,4,0,58,87,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9957",9957,9957,19880204,"Dell Curry","Cleveland Cavaliers",0,1,"4:00",1,0,0,0,87,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9958",9958,9958,19880204,"Mark Price","Cleveland Cavaliers",1,1,"40:00",4,1,0,108,98,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9959",9959,9959,19880204,"Terry Teagle","Golden State Warriors",0,1,"27:00",0,4,0,84,86,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9960",9960,9960,19880204,"Jerome Whitehead","Golden State Warriors",1,1,"23:00",0,4,0,157,87,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9961",9961,9961,19880204,"Brad Daugherty","Cleveland Cavaliers",1,1,"47:00",0,3,0,75,90,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9962",9962,9962,19880204,"Kevin Johnson","Cleveland Cavaliers",0,1,"20:00",0,2,0,95,88,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9963",9963,9963,19880204,"Ben McDonald","Golden State Warriors",0,1,"30:00",0,3,0,163,88,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9964",9964,9964,19880204,"Mark West","Cleveland Cavaliers",0,1,"13:00",0,3,0,23,80,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9965",9965,9965,19880204,"Dave Feitl","Golden State Warriors",0,1,"9:00",0,1,0,85,87,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9966",9966,9966,19880204,"Tyrone Corbin","Cleveland Cavaliers",0,1,"21:00",0,0,0,86,99,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9967",9967,9967,19880204,"Tellis Frank","Golden State Warriors",0,1,"16:00",0,3,0,79,81,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9968",9968,9968,19880204,"Phil Hubbard","Cleveland Cavaliers",1,1,"23:00",0,0,0,103,99,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9969",9969,9969,19880204,"Hot Rod Williams","Cleveland Cavaliers",1,1,"35:00",0,3,0,118,92,"Cleveland Cavaliers","Golden State Warriors","Golden State Warriors",NA,NA,NA
"9970",9970,9970,19880204,"Dallas Comegys","New Jersey Nets",1,0,"24:00",0,2,0,77,108,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9971",9971,9971,19880204,"Chris Engler","New Jersey Nets",0,0,"8:00",0,3,0,104,96,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9972",9972,9972,19880204,"Kevin McKenna","New Jersey Nets",0,0,"14:00",2,3,0,65,112,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9973",9973,9973,19880204,"Rodney McCray","Houston Rockets",1,0,"31:00",0,2,0,109,82,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9974",9974,9974,19880204,"Allen Leavell","Houston Rockets",1,0,"22:00",0,2,0,143,84,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9975",9975,9975,19880204,"John Bagley","New Jersey Nets",1,0,"38:00",1,1,0,94,112,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9976",9976,9976,19880204,"World B. Free","Houston Rockets",0,0,"10:00",1,0,0,83,96,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9977",9977,9977,19880204,"Buck Williams","New Jersey Nets",1,0,"35:00",0,2,0,105,107,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9978",9978,9978,19880204,"Sleepy Floyd","Houston Rockets",1,0,"24:00",0,1,0,98,87,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9979",9979,9979,19880204,"Hakeem Olajuwon","Houston Rockets",1,0,"20:00",0,5,0,90,66,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9980",9980,9980,19880204,"Roy Hinson","New Jersey Nets",1,0,"31:00",0,2,0,49,111,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9981",9981,9981,19880204,"Joe Barry Carroll","Houston Rockets",0,0,"33:00",0,0,0,75,80,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9982",9982,9982,19880204,"Robert Reid","Houston Rockets",0,0,"12:00",0,2,0,112,89,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9983",9983,9983,19880204,"Lester Conner","Houston Rockets",0,0,"10:00",0,1,0,144,60,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9984",9984,9984,19880204,"Purvis Short","Houston Rockets",0,0,"23:00",2,1,0,129,79,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9985",9985,9985,19880204,"Jim Petersen","Houston Rockets",1,0,"18:00",0,3,0,96,94,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9986",9986,9986,19880204,"Tim McCormick","New Jersey Nets",0,0,"20:00",0,1,0,96,115,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9987",9987,9987,19880204,"Cedric Maxwell","Houston Rockets",0,0,"18:00",0,0,0,79,87,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9988",9988,9988,19880204,"Buck Johnson","Houston Rockets",0,0,"19:00",0,3,0,156,82,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9989",9989,9989,19880204,"Dennis Hopson","New Jersey Nets",0,0,"27:00",0,2,0,88,114,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9990",9990,9990,19880204,"Dudley Bradley","New Jersey Nets",0,0,"21:00",2,2,0,35,100,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9991",9991,9991,19880204,"Otis Birdsong","New Jersey Nets",1,0,"22:00",0,2,0,61,99,"Houston Rockets","New Jersey Nets","Houston Rockets",NA,NA,NA
"9992",9992,9992,19880204,"Reggie Miller","Indiana Pacers",0,1,"13:00",1,1,0,198,110,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9993",9993,9993,19880204,"Bob Thornton","Philadelphia 76ers",0,1,"25:00",0,6,0,109,120,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9994",9994,9994,19880204,"Wayman Tisdale","Indiana Pacers",1,1,"41:00",0,4,0,163,105,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9995",9995,9995,19880204,"Gerald Henderson","Philadelphia 76ers",0,1,"19:00",2,0,0,72,115,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9996",9996,9996,19880204,"Stuart Gray","Indiana Pacers",0,1,"12:00",0,3,0,112,94,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9997",9997,9997,19880204,"Danny Vranes","Philadelphia 76ers",1,1,"16:00",0,2,0,0,115,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9998",9998,9998,19880204,"Mike Gminski","Philadelphia 76ers",1,1,"42:00",0,2,0,114,116,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"9999",9999,9999,19880204,"John Long","Indiana Pacers",1,1,"35:00",3,1,0,106,107,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10000",10000,10000,19880204,"Herb Williams","Indiana Pacers",1,1,"32:00",0,4,0,74,97,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10001",10001,10001,19880204,"Vern Fleming","Indiana Pacers",1,1,"38:00",0,4,0,112,98,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10002",10002,10002,19880204,"Steve Stipanovich","Indiana Pacers",1,1,"37:00",0,4,0,90,104,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10003",10003,10003,19880204,"Ron Anderson","Indiana Pacers",0,1,"22:00",0,1,0,149,96,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10004",10004,10004,19880204,"Albert King","Philadelphia 76ers",1,1,"28:00",0,5,0,92,114,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10005",10005,10005,19880204,"David Wingate","Philadelphia 76ers",0,1,"25:00",1,3,0,74,121,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10006",10006,10006,19880204,"Mark McNamara","Philadelphia 76ers",0,1,"7:00",0,1,0,61,121,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10007",10007,10007,19880204,"Clinton Wheeler","Indiana Pacers",0,1,"5:00",0,0,0,0,110,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10008",10008,10008,19880204,"Charles Barkley","Philadelphia 76ers",1,1,"41:00",5,3,0,116,119,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10009",10009,10009,19880204,"Maurice Cheeks","Philadelphia 76ers",1,1,"37:00",0,0,0,108,116,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10010",10010,10010,19880204,"Scott Skiles","Indiana Pacers",0,1,"5:00",0,0,0,27,110,"Indiana Pacers","Philadelphia 76ers","Indiana Pacers",NA,NA,NA
"10011",10011,10011,19880204,"Larry Drew","Los Angeles Clippers",1,0,"23:00",0,0,0,68,124,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10012",10012,10012,19880204,"Wes Matthews","Los Angeles Lakers",0,0,"9:00",1,2,0,218,93,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10013",10013,10013,19880204,"Lancaster Gordon","Los Angeles Clippers",0,0,"8:00",0,0,0,94,126,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10014",10014,10014,19880204,"Ken Norman","Los Angeles Clippers",0,0,"18:00",1,1,0,96,107,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10015",10015,10015,19880204,"Kareem Abdul-Jabbar","Los Angeles Lakers",1,0,"27:00",0,2,0,118,80,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10016",10016,10016,19880204,"Byron Scott","Los Angeles Lakers",1,0,"39:00",4,1,0,115,87,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10017",10017,10017,19880204,"Magic Johnson","Los Angeles Lakers",1,0,"30:00",1,3,0,121,86,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10018",10018,10018,19880204,"Benoit Benjamin","Los Angeles Clippers",1,0,"37:00",0,4,0,71,117,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10019",10019,10019,19880204,"Darnell Valentine","Los Angeles Clippers",0,0,"25:00",2,2,0,107,112,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10020",10020,10020,19880204,"Ray Tolbert","Los Angeles Lakers",0,0,"6:00",0,1,0,117,84,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10021",10021,10021,19880204,"Mike Smrek","Los Angeles Lakers",0,0,"17:00",0,6,0,182,86,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10022",10022,10022,19880204,"Joe Wolf","Los Angeles Clippers",1,0,"40:00",0,2,0,78,122,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10023",10023,10023,19880204,"Earl Cureton","Los Angeles Clippers",0,0,"9:00",0,2,0,97,118,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10024",10024,10024,19880204,"Mychal Thompson","Los Angeles Lakers",0,0,"19:00",0,4,0,104,77,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10025",10025,10025,19880204,"Quintin Dailey","Los Angeles Clippers",0,0,"16:00",0,2,0,71,121,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10026",10026,10026,19880204,"Martin Nessley","Los Angeles Clippers",0,0,"2:00",0,0,0,0,110,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10027",10027,10027,19880204,"James Worthy","Los Angeles Lakers",1,0,"33:00",0,2,0,103,96,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10028",10028,10028,19880204,"A.C. Green","Los Angeles Lakers",1,0,"25:00",0,2,0,123,85,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10029",10029,10029,19880204,"Michael Cooper","Los Angeles Lakers",0,0,"29:00",2,1,0,87,91,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10030",10030,10030,19880204,"Milt Wagner","Los Angeles Lakers",0,0,"6:00",0,0,0,154,77,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10031",10031,10031,19880204,"Michael Cage","Los Angeles Clippers",1,0,"38:00",0,6,0,111,122,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10032",10032,10032,19880204,"Mike Woodson","Los Angeles Clippers",1,0,"24:00",1,5,0,85,114,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"10033",10033,10033,19880204,"Jack Sikma","Milwaukee Bucks",1,0,"39:00",1,4,0,136,105,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10034",10034,10034,19880204,"Dennis Johnson","Boston Celtics",1,1,"35:00",0,2,0,106,119,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10035",10035,10035,19880204,"Craig Hodges","Milwaukee Bucks",0,0,"12:00",0,3,0,45,115,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10036",10036,10036,19880204,"John Lucas","Milwaukee Bucks",0,0,"6:00",0,1,0,58,83,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10037",10037,10037,19880204,"Jerry Reynolds","Milwaukee Bucks",0,0,"9:00",0,2,0,64,110,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10038",10038,10038,19880204,"Artis Gilmore","Boston Celtics",0,1,"2:00",0,1,0,0,102,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10039",10039,10039,19880204,"Larry Bird","Boston Celtics",1,1,"44:00",3,3,0,82,114,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10040",10040,10040,19880204,"Terry Cummings","Milwaukee Bucks",1,0,"39:00",0,4,0,126,108,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10041",10041,10041,19880204,"Fred Roberts","Boston Celtics",0,1,"1:00",0,0,0,0,125,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10042",10042,10042,19880204,"Dirk Minniefield","Boston Celtics",0,1,"21:00",1,3,0,146,122,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10043",10043,10043,19880204,"Mark Acres","Boston Celtics",0,1,"11:00",0,3,0,126,105,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10044",10044,10044,19880204,"Danny Ainge","Boston Celtics",1,1,"33:00",0,4,0,88,120,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10045",10045,10045,19880204,"Brad Lohaus","Boston Celtics",0,1,"10:00",0,1,0,0,112,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10046",10046,10046,19880204,"Robert Parish","Boston Celtics",1,1,"35:00",0,6,0,106,116,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10047",10047,10047,19880204,"John Stroeder","Milwaukee Bucks",0,0,"2:00",0,0,0,0,115,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10048",10048,10048,19880204,"Larry Krystkowiak","Milwaukee Bucks",0,0,"25:00",0,3,0,143,108,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10049",10049,10049,19880204,"Sidney Moncrief","Milwaukee Bucks",1,0,"39:00",1,4,0,152,109,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10050",10050,10050,19880204,"Kevin McHale","Boston Celtics",1,1,"41:00",0,2,0,144,119,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10051",10051,10051,19880204,"Reggie Lewis","Boston Celtics",0,1,"7:00",0,1,0,200,124,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10052",10052,10052,19880204,"Paul Pressey","Milwaukee Bucks",1,0,"39:00",0,3,0,128,108,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10053",10053,10053,19880204,"Randy Breuer","Milwaukee Bucks",1,0,"30:00",0,1,0,77,100,"Milwaukee Bucks","Boston Celtics","Milwaukee Bucks",NA,NA,NA
"10054",10054,10054,19880204,"Rick Mahorn","Detroit Pistons",1,0,"38:00",0,6,0,46,98,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10055",10055,10055,19880204,"Dennis Rodman","Detroit Pistons",0,0,"21:00",0,5,0,138,91,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10056",10056,10056,19880204,"Louis Orr","New York Knicks",0,0,"11:00",1,1,0,25,100,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10057",10057,10057,19880204,"Kenny Walker","New York Knicks",1,0,"18:00",0,5,0,214,101,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10058",10058,10058,19880204,"Isiah Thomas","Detroit Pistons",1,0,"44:00",2,3,0,90,102,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10059",10059,10059,19880204,"Vinnie Johnson","Detroit Pistons",0,0,"21:00",0,1,0,43,99,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10060",10060,10060,19880204,"William Bedford","Detroit Pistons",0,0,"7:00",0,2,0,0,88,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10061",10061,10061,19880204,"Bill Cartwright","New York Knicks",0,0,"13:00",0,1,0,125,100,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10062",10062,10062,19880204,"Johnny Newman","New York Knicks",0,0,"19:00",0,5,0,141,89,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10063",10063,10063,19880204,"Trent Tucker","New York Knicks",0,0,"17:00",1,2,0,100,101,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10064",10064,10064,19880204,"Adrian Dantley","Detroit Pistons",1,0,"39:00",0,2,0,111,109,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10065",10065,10065,19880204,"Ralph Lewis","Detroit Pistons",0,0,"1:00",0,0,0,0,109,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10066",10066,10066,19880204,"Mark Jackson","New York Knicks",1,0,"41:00",2,3,0,58,93,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10067",10067,10067,19880204,"John Salley","Detroit Pistons",0,0,"11:00",0,5,0,127,100,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10068",10068,10068,19880204,"Bill Laimbeer","Detroit Pistons",1,0,"27:00",0,6,0,63,101,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10069",10069,10069,19880204,"Joe Dumars","Detroit Pistons",1,0,"31:00",0,0,0,136,108,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10070",10070,10070,19880204,"Billy Donovan","New York Knicks",0,0,"6:00",0,2,0,76,96,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10071",10071,10071,19880204,"Gerald Wilkins","New York Knicks",1,0,"32:00",1,4,0,121,90,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10072",10072,10072,19880204,"Patrick Ewing","New York Knicks",1,0,"40:00",0,5,0,113,94,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10073",10073,10073,19880204,"Pat Cummings","New York Knicks",0,0,"8:00",0,1,0,62,69,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10074",10074,10074,19880204,"Sidney Green","New York Knicks",1,0,"35:00",0,2,0,96,90,"New York Knicks","Detroit Pistons","New York Knicks",NA,NA,NA
"10075",10075,10075,19880204,"Jay Humphries","Phoenix Suns",1,0,"38:00",0,3,0,125,121,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10076",10076,10076,19880204,"Granville Waiters","Chicago Bulls",0,0,"2:00",0,1,0,0,119,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10077",10077,10077,19880204,"James Edwards","Phoenix Suns",1,0,"31:00",0,3,0,106,127,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10078",10078,10078,19880204,"Bernard Thompson","Phoenix Suns",0,0,"1:00",0,0,0,0,129,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10079",10079,10079,19880204,"Larry Nance","Phoenix Suns",1,0,"41:00",0,5,0,119,121,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10080",10080,10080,19880204,"Alvan Adams","Phoenix Suns",0,0,"16:00",0,1,0,104,125,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10081",10081,10081,19880204,"Walter Davis","Phoenix Suns",0,0,"25:00",2,2,0,123,129,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10082",10082,10082,19880204,"Sedale Threatt","Chicago Bulls",0,0,"19:00",1,1,0,121,105,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
"10083",10083,10083,19880204,"John Paxson","Chicago Bulls",0,0,"23:00",2,3,0,232,120,"Phoenix Suns","Chicago Bulls","Chicago Bulls",NA,NA,NA
