"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"8544",8544,8544,19870115,"Terry Teagle","Golden State Warriors",0,0,"24:00",1,4,0,110,126,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8545",8545,8545,19870115,"Byron Scott","Los Angeles Lakers",1,0,"44:00",5,3,0,116,107,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8546",8546,8546,19870115,"James Worthy","Los Angeles Lakers",1,0,"44:00",0,2,0,144,103,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8547",8547,8547,19870115,"Jerome Whitehead","Golden State Warriors",0,0,"15:00",0,4,0,87,121,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8548",8548,8548,19870115,"Greg Ballard","Golden State Warriors",0,0,"23:00",0,3,0,92,115,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8549",8549,8549,19870115,"Ben McDonald","Golden State Warriors",1,0,"27:00",0,1,0,119,123,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8550",8550,8550,19870115,"Rod Higgins","Golden State Warriors",0,0,"19:00",1,2,0,176,123,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8551",8551,8551,19870115,"Sleepy Floyd","Golden State Warriors",1,0,"39:00",3,2,0,134,123,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8552",8552,8552,19870115,"Kurt Rambis","Los Angeles Lakers",0,0,"17:00",0,4,0,139,96,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8553",8553,8553,19870115,"Clinton Smith","Golden State Warriors",0,0,"4:00",0,0,0,16,82,"Los Angeles Lakers","Golden State Warriors","Los Angeles Lakers",NA,NA,NA
"8554",8554,8554,19870115,"Jay Humphries","Phoenix Suns",1,0,"39:00",0,5,0,97,103,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8555",8555,8555,19870115,"Mark Eaton","Utah Jazz",1,0,"37:00",0,3,0,120,115,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8556",8556,8556,19870115,"John Stockton","Utah Jazz",0,0,"21:00",0,5,0,88,103,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8557",8557,8557,19870115,"Ed Pinckney","Phoenix Suns",1,0,"30:00",0,5,0,131,95,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8558",8558,8558,19870115,"Grant Gondrezick","Phoenix Suns",0,0,"3:00",0,0,0,0,108,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8559",8559,8559,19870115,"Darrell Griffith","Utah Jazz",0,0,"18:00",1,3,0,86,103,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8560",8560,8560,19870115,"Walter Davis","Phoenix Suns",1,0,"37:00",1,4,0,114,100,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8561",8561,8561,19870115,"Rickey Green","Utah Jazz",1,0,"27:00",0,1,0,123,119,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8562",8562,8562,19870115,"Karl Malone","Utah Jazz",1,0,"37:00",0,5,0,96,109,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8563",8563,8563,19870115,"Rafael Addison","Phoenix Suns",0,0,"18:00",0,1,0,118,99,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8564",8564,8564,19870115,"Jeff Hornacek","Phoenix Suns",1,0,"33:00",0,3,0,121,96,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8565",8565,8565,19870115,"Kent Benson","Utah Jazz",0,0,"11:00",1,3,0,60,112,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8566",8566,8566,19870115,"Bob Hansen","Utah Jazz",1,0,"23:00",1,3,0,133,119,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8567",8567,8567,19870115,"William Bedford","Phoenix Suns",0,0,"20:00",0,1,0,93,93,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8568",8568,8568,19870115,"Kelly Tripucka","Utah Jazz",1,0,"14:00",1,2,0,82,111,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8569",8569,8569,19870115,"Marc Iavaroni","Utah Jazz",0,0,"11:00",0,1,0,43,108,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8570",8570,8570,19870115,"Kenny Gattison","Phoenix Suns",0,0,"18:00",0,4,0,142,102,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8571",8571,8571,19870115,"Thurl Bailey","Utah Jazz",0,0,"24:00",0,4,0,125,109,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8572",8572,8572,19870115,"Mike Sanders","Phoenix Suns",0,0,"14:00",0,1,0,132,98,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8573",8573,8573,19870115,"Carey Scurry","Utah Jazz",0,0,"10:00",2,3,0,74,110,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8574",8574,8574,19870115,"Dell Curry","Utah Jazz",0,0,"7:00",1,1,0,17,112,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8575",8575,8575,19870115,"Alvan Adams","Phoenix Suns",1,0,"28:00",0,4,0,87,90,"Phoenix Suns","Utah Jazz","Phoenix Suns",NA,NA,NA
"8576",8576,8576,19870115,"Steve Johnson","Portland Trail Blazers",1,0,"29:00",0,5,0,93,110,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8577",8577,8577,19870115,"Franklin Edwards","Sacramento Kings",0,0,"7:00",1,1,0,30,116,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8578",8578,8578,19870115,"Derek Smith","Sacramento Kings",1,0,"38:00",0,2,0,87,101,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8579",8579,8579,19870115,"Kevin Duckworth","Portland Trail Blazers",0,0,"4:00",0,3,0,0,102,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8580",8580,8580,19870115,"Kenny Carr","Portland Trail Blazers",1,0,"39:00",0,3,0,116,108,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8581",8581,8581,19870115,"LaSalle Thompson","Sacramento Kings",1,0,"29:00",0,6,0,102,108,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8582",8582,8582,19870115,"Jerome Kersey","Portland Trail Blazers",0,0,"18:00",0,5,0,120,117,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8583",8583,8583,19870115,"Terry Porter","Portland Trail Blazers",1,0,"21:00",0,4,0,109,115,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8584",8584,8584,19870115,"Mark Olberding","Sacramento Kings",0,0,"11:00",0,3,0,74,108,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8585",8585,8585,19870115,"Terry Tyler","Sacramento Kings",1,0,"22:00",0,0,0,106,111,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8586",8586,8586,19870115,"Clyde Drexler","Portland Trail Blazers",1,0,"42:00",2,4,0,106,112,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8587",8587,8587,19870115,"Eddie Johnson","Sacramento Kings",0,0,"27:00",1,2,0,115,120,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8588",8588,8588,19870115,"Joe Kleine","Sacramento Kings",0,0,"15:00",0,2,0,103,115,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8589",8589,8589,19870115,"Othell Wilson","Sacramento Kings",0,0,"9:00",0,0,0,19,117,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8590",8590,8590,19870115,"Mike Holton","Portland Trail Blazers",0,0,"5:00",0,1,0,28,122,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8591",8591,8591,19870115,"Reggie Theus","Sacramento Kings",1,0,"42:00",0,3,0,110,117,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8592",8592,8592,19870115,"Otis Thorpe","Sacramento Kings",1,0,"40:00",0,6,0,165,109,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8593",8593,8593,19870115,"Kiki Vandeweghe","Portland Trail Blazers",1,0,"42:00",1,1,0,136,120,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8594",8594,8594,19870115,"Jim Paxson","Portland Trail Blazers",0,0,"28:00",1,2,0,109,107,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8595",8595,8595,19870115,"Caldwell Jones","Portland Trail Blazers",0,0,"12:00",0,3,0,140,113,"Sacramento Kings","Portland Trail Blazers","Sacramento Kings",NA,NA,NA
"8596",8596,8596,19870116,"Jerry Sichting","Boston Celtics",0,0,"18:00",0,2,0,226,128,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8597",8597,8597,19870116,"Craig Ehlo","Cleveland Cavaliers",0,0,"15:00",1,1,0,126,124,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8598",8598,8598,19870116,"Hot Rod Williams","Cleveland Cavaliers",1,0,"44:00",0,3,0,152,124,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8599",8599,8599,19870116,"Keith Lee","Cleveland Cavaliers",0,0,"6:00",0,3,0,13,131,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8600",8600,8600,19870116,"Larry Bird","Boston Celtics",1,0,"51:00",1,2,0,118,120,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8601",8601,8601,19870116,"Mark West","Cleveland Cavaliers",0,0,"12:00",0,1,0,165,120,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8602",8602,8602,19870116,"Dennis Johnson","Boston Celtics",1,0,"48:00",0,2,0,128,120,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8603",8603,8603,19870116,"Johnny Newman","Cleveland Cavaliers",0,0,"3:00",0,1,0,37,131,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8604",8604,8604,19870116,"John Bagley","Cleveland Cavaliers",1,0,"45:00",8,4,0,122,121,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8605",8605,8605,19870116,"Danny Ainge","Boston Celtics",1,0,"40:00",1,5,0,158,120,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8606",8606,8606,19870116,"Greg Kite","Boston Celtics",0,0,"1:00",0,0,0,0,128,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8607",8607,8607,19870116,"Robert Parish","Boston Celtics",1,0,"39:00",0,6,0,139,118,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8608",8608,8608,19870116,"Fred Roberts","Boston Celtics",0,0,"19:00",0,0,0,25,126,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8609",8609,8609,19870116,"Kevin McHale","Boston Celtics",1,0,"49:00",0,3,0,119,114,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8610",8610,8610,19870116,"Ben Poquette","Cleveland Cavaliers",0,0,"3:00",0,1,0,0,131,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8611",8611,8611,19870116,"Brad Daugherty","Cleveland Cavaliers",1,0,"47:00",0,5,0,121,124,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8612",8612,8612,19870116,"Phil Hubbard","Cleveland Cavaliers",1,0,"46:00",0,6,0,108,126,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8613",8613,8613,19870116,"Ron Harper","Cleveland Cavaliers",1,0,"44:00",2,3,0,105,124,"Boston Celtics","Cleveland Cavaliers","Boston Celtics",NA,NA,NA
"8614",8614,8614,19870116,"Chuck Nevitt","Detroit Pistons",0,0,"19:00",0,3,0,95,111,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8615",8615,8615,19870116,"Steve Harris","Houston Rockets",0,1,"29:00",0,4,0,125,111,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8616",8616,8616,19870116,"Richard Anderson","Houston Rockets",0,1,"11:00",1,3,0,101,104,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8617",8617,8617,19870116,"Robert Reid","Houston Rockets",1,1,"47:00",0,4,0,126,108,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8618",8618,8618,19870116,"Rodney McCray","Houston Rockets",1,1,"26:00",0,6,0,76,103,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8619",8619,8619,19870116,"Sidney Green","Detroit Pistons",1,0,"20:00",0,1,0,86,107,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8620",8620,8620,19870116,"Jim Petersen","Houston Rockets",0,1,"19:00",0,1,0,100,111,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8621",8621,8621,19870116,"Allen Leavell","Houston Rockets",0,1,"6:00",0,0,0,82,93,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8622",8622,8622,19870116,"Adrian Dantley","Detroit Pistons",1,0,"30:00",0,2,0,99,116,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8623",8623,8623,19870116,"Vinnie Johnson","Detroit Pistons",0,0,"31:00",1,2,0,111,116,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8624",8624,8624,19870116,"John Salley","Detroit Pistons",0,0,"28:00",0,5,0,144,108,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8625",8625,8625,19870116,"Dirk Minniefield","Houston Rockets",1,1,"25:00",0,4,0,104,107,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8626",8626,8626,19870116,"Ralph Sampson","Houston Rockets",1,1,"33:00",0,6,0,86,101,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8627",8627,8627,19870116,"Joe Dumars","Detroit Pistons",1,0,"38:00",4,5,0,122,118,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8628",8628,8628,19870116,"Dennis Rodman","Detroit Pistons",0,0,"18:00",0,1,0,146,100,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8629",8629,8629,19870116,"Hakeem Olajuwon","Houston Rockets",1,1,"44:00",0,5,0,137,105,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8630",8630,8630,19870116,"Isiah Thomas","Detroit Pistons",1,0,"27:00",1,6,0,65,114,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8631",8631,8631,19870116,"Bill Laimbeer","Detroit Pistons",1,0,"29:00",0,2,0,121,112,"Detroit Pistons","Houston Rockets","Houston Rockets",NA,NA,NA
"8632",8632,8632,19870116,"Chris Washburn","Golden State Warriors",0,1,"1:00",0,2,0,0,107,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8633",8633,8633,19870116,"Kenny Fields","Los Angeles Clippers",1,0,"28:00",1,3,0,100,115,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8634",8634,8634,19870116,"Joe Barry Carroll","Golden State Warriors",1,1,"43:00",0,2,0,150,99,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8635",8635,8635,19870116,"Perry Moss","Golden State Warriors",0,1,"12:00",2,2,0,66,93,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8636",8636,8636,19870116,"Darnell Valentine","Los Angeles Clippers",1,0,"21:00",2,1,0,105,119,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8637",8637,8637,19870116,"Larry Smith","Golden State Warriors",1,1,"37:00",0,4,0,135,100,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8638",8638,8638,19870116,"Ben McDonald","Golden State Warriors",1,1,"23:00",1,3,0,80,104,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8639",8639,8639,19870116,"Larry Drew","Los Angeles Clippers",0,0,"27:00",4,4,0,109,117,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8640",8640,8640,19870116,"Terry Teagle","Golden State Warriors",0,1,"21:00",0,2,0,125,93,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8641",8641,8641,19870116,"Quintin Dailey","Los Angeles Clippers",0,0,"7:00",0,0,0,56,114,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8642",8642,8642,19870116,"Jerome Whitehead","Golden State Warriors",0,1,"14:00",0,3,0,54,107,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8643",8643,8643,19870116,"Benoit Benjamin","Los Angeles Clippers",1,0,"33:00",0,6,0,93,110,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8644",8644,8644,19870116,"Lancaster Gordon","Los Angeles Clippers",0,0,"20:00",1,2,0,111,111,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8645",8645,8645,19870116,"Chris Mullin","Golden State Warriors",1,1,"27:00",1,5,0,67,104,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8646",8646,8646,19870116,"Rory White","Los Angeles Clippers",0,0,"21:00",0,2,0,135,115,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8647",8647,8647,19870116,"Tim Kempton","Los Angeles Clippers",0,0,"1:00",0,1,0,123,24,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8648",8648,8648,19870116,"Sleepy Floyd","Golden State Warriors",1,1,"37:00",2,1,0,121,104,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8649",8649,8649,19870116,"Michael Cage","Los Angeles Clippers",1,0,"39:00",0,6,0,99,109,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8650",8650,8650,19870116,"Mike Woodson","Los Angeles Clippers",1,0,"21:00",0,5,0,87,112,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8651",8651,8651,19870116,"Kurt Nimphius","Los Angeles Clippers",0,0,"22:00",1,3,0,50,107,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8652",8652,8652,19870116,"Greg Ballard","Golden State Warriors",0,1,"25:00",0,2,0,126,103,"Golden State Warriors","Los Angeles Clippers","Golden State Warriors",NA,NA,NA
"8653",8653,8653,19870116,"Craig Hodges","Milwaukee Bucks",1,1,"47:00",4,3,0,76,107,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8654",8654,8654,19870116,"Paul Mokeski","Milwaukee Bucks",0,1,"11:00",0,5,0,100,114,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8655",8655,8655,19870116,"Jerry Reynolds","Milwaukee Bucks",1,1,"19:00",0,1,0,112,94,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8656",8656,8656,19870116,"Brad Davis","Dallas Mavericks",0,0,"18:00",0,2,0,89,105,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8657",8657,8657,19870116,"Al Wood","Dallas Mavericks",0,0,"3:00",0,3,0,0,94,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8658",8658,8658,19870116,"Sam Perkins","Dallas Mavericks",1,0,"46:00",1,6,0,115,104,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8659",8659,8659,19870116,"Terry Cummings","Milwaukee Bucks",1,1,"45:00",0,5,0,124,99,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8660",8660,8660,19870116,"Ricky Pierce","Milwaukee Bucks",1,1,"45:00",0,4,0,120,108,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8661",8661,8661,19870116,"Roy Tarpley","Dallas Mavericks",0,0,"13:00",0,3,0,102,96,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8662",8662,8662,19870116,"Keith Smith","Milwaukee Bucks",0,1,"9:00",0,5,0,69,101,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8663",8663,8663,19870116,"Jack Sikma","Milwaukee Bucks",1,1,"26:00",0,6,0,86,107,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8664",8664,8664,19870116,"Rolando Blackman","Dallas Mavericks",1,0,"46:00",0,4,0,93,106,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8665",8665,8665,19870116,"Derek Harper","Dallas Mavericks",1,0,"46:00",3,4,0,119,102,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8666",8666,8666,19870116,"James Donaldson","Dallas Mavericks",1,0,"39:00",0,1,0,131,102,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8667",8667,8667,19870116,"Randy Breuer","Milwaukee Bucks",0,1,"34:00",0,5,0,81,108,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8668",8668,8668,19870116,"Mark Aguirre","Dallas Mavericks",1,0,"41:00",0,5,0,109,112,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8669",8669,8669,19870116,"Dudley Bradley","Milwaukee Bucks",0,1,"12:00",0,3,0,21,107,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8670",8670,8670,19870116,"Detlef Schrempf","Dallas Mavericks",0,0,"13:00",1,4,0,57,77,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8671",8671,8671,19870116,"Don Collins","Milwaukee Bucks",0,1,"11:00",0,2,0,114,110,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8672",8672,8672,19870116,"Junior Bridgeman","Milwaukee Bucks",0,1,"6:00",0,0,0,87,115,"Milwaukee Bucks","Dallas Mavericks","Dallas Mavericks",NA,NA,NA
"8673",8673,8673,19870116,"T.R. Dunn","Denver Nuggets",1,0,"27:00",0,0,0,112,119,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8674",8674,8674,19870116,"Tom Chambers","Seattle SuperSonics",1,0,"34:00",2,4,0,147,95,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8675",8675,8675,19870116,"Fat Lever","Denver Nuggets",1,0,"23:00",1,1,0,53,125,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8676",8676,8676,19870116,"Darrell Walker","Denver Nuggets",0,0,"12:00",0,1,0,103,122,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8677",8677,8677,19870116,"Michael Phelps","Seattle SuperSonics",0,0,"9:00",0,1,0,50,97,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8678",8678,8678,19870116,"Mark Alarie","Denver Nuggets",0,0,"28:00",0,3,0,122,127,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8679",8679,8679,19870116,"Danny Young","Seattle SuperSonics",0,0,"20:00",1,0,0,163,85,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8680",8680,8680,19870116,"Blair Rasmussen","Denver Nuggets",0,0,"25:00",0,5,0,151,127,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8681",8681,8681,19870116,"Clemon Johnson","Seattle SuperSonics",0,0,"12:00",0,1,0,79,90,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8682",8682,8682,19870116,"Maurice Martin","Denver Nuggets",0,0,"21:00",1,5,0,75,130,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8683",8683,8683,19870116,"Alton Lister","Seattle SuperSonics",1,0,"32:00",0,4,0,134,88,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8684",8684,8684,19870116,"Xavier McDaniel","Seattle SuperSonics",1,0,"35:00",1,3,0,129,93,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
"8685",8685,8685,19870116,"Otis Smith","Denver Nuggets",0,0,"15:00",0,0,0,90,125,"Seattle SuperSonics","Denver Nuggets","Seattle SuperSonics",NA,NA,NA
